Tipo de dato;Agregados macroeconómicos: Nivel 1;Agregados macroeconómicos: Nivel 2;Niveles y tasas;Periodo;Total
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;1996T3;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;1996T2;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;1996T1;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;1995T4;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;1995T3;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;1995T2;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación anual;1995T1;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2025T4;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2025T3;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2025T2;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2025T1;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2024T4;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2024T3;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2024T2;110,9826
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2024T1;110,8880
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2023T4;112,8762
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2023T3;109,6931
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2023T2;108,4255
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2023T1;106,5970
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2022T4;108,9336
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2022T3;106,6264
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2022T2;105,7271
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2022T1;104,2743
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2021T4;106,7914
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2021T3;106,9025
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2021T2;107,5151
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2021T1;105,1962
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2020T4;108,6845
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2020T3;106,0296
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2020T2;103,3751
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2020T1;103,3856
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2019T4;108,3403
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2019T3;107,6357
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2019T2;107,0806
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2019T1;105,5559
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2018T4;106,0661
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2018T3;105,7150
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2018T2;105,4298
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2018T1;105,1099
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2017T4;104,5536
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2017T3;104,5014
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2017T2;103,8116
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2017T1;102,6066
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2016T4;102,3922
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2016T3;101,6538
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2016T2;100,8308
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2016T1;100,5788
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2015T4;101,0604
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2015T3;100,2749
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2015T2;99,5338
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2015T1;99,1309
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2014T4;99,1442
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2014T3;98,8210
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2014T2;98,8658
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2014T1;98,8826
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2013T4;99,2606
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2013T3;99,7096
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2013T2;99,8592
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2013T1;99,5453
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2012T4;98,7032
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2012T3;98,9781
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2012T2;99,4075
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2012T1;100,1294
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2011T4;101,1340
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2011T3;100,9712
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2011T2;101,1161
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2011T1;100,7425
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2010T4;99,9331
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2010T3;99,4617
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2010T2;98,4630
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2010T1;98,8391
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2009T4;98,3532
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2009T3;98,5919
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2009T2;97,1990
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2009T1;95,8877
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2008T4;96,7522
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2008T3;96,7259
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2008T2;95,3759
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2008T1;94,3362
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2007T4;93,8332
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2007T3;93,4760
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2007T2;92,4557
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2007T1;91,5237
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2006T4;91,5357
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Administración pública, educación y sanidad (O-Q, CNAE 2009);Dato base;2006T3;90,4600
